Index,SYT,FlipSYT,FlipFoundQ,RootCount,FlipRootCount,Distance,SameRootsQ,Reason
265167,"{{1, 5, 8, 9, 11}, {2, 7, 10, 12}, {3, 13, 14}, {4, 15}, {6}}","{{1, 3, 8, 9, 10}, {2, 6, 11, 12}, {4, 7, 13}, {5, 14}, {15}}",False,,,,False,FlipSYTNotFound
265398,"{{1, 4, 5, 9, 11}, {2, 6, 10, 12}, {3, 13, 14}, {7, 15}, {8}}","{{1, 3, 8, 12, 13}, {2, 6, 9, 14}, {4, 7, 10}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
265451,"{{1, 2, 4, 11, 14}, {3, 5, 6, 12}, {7, 9, 10}, {8, 15}, {13}}","{{1, 3, 6, 7, 8}, {2, 4, 11, 13}, {5, 9, 15}, {10, 14}, {12}}",False,,,,False,FlipSYTNotFound
265483,"{{1, 2, 5, 9, 12}, {3, 4, 8, 11}, {6, 13, 15}, {7, 14}, {10}}","{{1, 2, 6, 9, 13}, {3, 5, 8, 15}, {4, 10, 12}, {7, 11}, {14}}",False,,,,False,FlipSYTNotFound
265529,"{{1, 4, 5, 9, 12}, {2, 6, 7, 11}, {3, 13, 15}, {8, 14}, {10}}","{{1, 2, 6, 10, 13}, {3, 5, 8, 14}, {4, 9, 12}, {7, 11}, {15}}",False,,,,False,FlipSYTNotFound
265703,"{{1, 3, 4, 11, 14}, {2, 6, 7, 12}, {5, 8, 10}, {9, 15}, {13}}","{{1, 3, 6, 7, 11}, {2, 4, 10, 14}, {5, 8, 15}, {9, 13}, {12}}",False,,,,False,FlipSYTNotFound
265810,"{{1, 2, 4, 11, 14}, {3, 5, 6, 12}, {7, 8, 9}, {10, 15}, {13}}","{{1, 3, 6, 8, 9}, {2, 4, 11, 13}, {5, 7, 15}, {10, 14}, {12}}",False,,,,False,FlipSYTNotFound
265833,"{{1, 4, 5, 8, 11}, {2, 6, 10, 12}, {3, 13, 14}, {7, 15}, {9}}","{{1, 3, 7, 12, 13}, {2, 6, 9, 14}, {4, 8, 10}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
265973,"{{1, 4, 5, 9, 11}, {2, 6, 7, 12}, {3, 13, 14}, {8, 15}, {10}}","{{1, 3, 6, 10, 13}, {2, 7, 8, 14}, {4, 9, 12}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
266135,"{{1, 2, 4, 11, 13}, {3, 6, 8, 14}, {5, 7, 9}, {10, 12}, {15}}","{{1, 4, 6, 9, 11}, {2, 5, 7, 13}, {3, 10, 15}, {8, 14}, {12}}",False,,,,False,FlipSYTNotFound
266137,"{{1, 2, 3, 6, 12}, {4, 5, 7, 11}, {8, 13, 15}, {9, 14}, {10}}","{{1, 2, 6, 11, 12}, {3, 5, 7, 15}, {4, 8, 14}, {9, 13}, {10}}",False,,,,False,FlipSYTNotFound
266326,"{{1, 2, 4, 10, 14}, {3, 5, 6, 12}, {7, 9, 11}, {8, 15}, {13}}","{{1, 3, 5, 7, 8}, {2, 4, 11, 13}, {6, 9, 15}, {10, 14}, {12}}",False,,,,False,FlipSYTNotFound
266361,"{{1, 4, 5, 8, 11}, {2, 6, 9, 12}, {3, 13, 14}, {7, 15}, {10}}","{{1, 3, 6, 12, 13}, {2, 7, 9, 14}, {4, 8, 10}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
266366,"{{1, 2, 5, 9, 12}, {3, 4, 8, 10}, {6, 13, 15}, {7, 14}, {11}}","{{1, 2, 5, 9, 13}, {3, 6, 8, 15}, {4, 10, 12}, {7, 11}, {14}}",False,,,,False,FlipSYTNotFound
266369,"{{1, 4, 5, 7, 11}, {2, 6, 8, 10}, {3, 12, 13}, {9, 14}, {15}}","{{1, 4, 7, 10, 13}, {2, 6, 8, 14}, {3, 11, 12}, {5, 15}, {9}}",False,,,,False,FlipSYTNotFound
266532,"{{1, 4, 5, 6, 11}, {2, 7, 9, 12}, {3, 13, 14}, {8, 15}, {10}}","{{1, 3, 6, 12, 13}, {2, 7, 8, 14}, {4, 9, 11}, {5, 10}, {15}}",False,,,,False,FlipSYTNotFound
266563,"{{1, 4, 5, 8, 11}, {2, 6, 7, 12}, {3, 13, 14}, {9, 15}, {10}}","{{1, 3, 6, 10, 13}, {2, 7, 9, 14}, {4, 8, 12}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
266581,"{{1, 2, 5, 8, 11}, {3, 6, 7, 12}, {4, 13, 14}, {9, 15}, {10}}","{{1, 3, 6, 10, 12}, {2, 7, 9, 15}, {4, 8, 13}, {5, 11}, {14}}",False,,,,False,FlipSYTNotFound
266591,"{{1, 3, 4, 6, 11}, {2, 5, 9, 12}, {7, 13, 14}, {8, 15}, {10}}","{{1, 3, 6, 13, 14}, {2, 7, 8, 15}, {4, 9, 11}, {5, 10}, {12}}",False,,,,False,FlipSYTNotFound
266595,"{{1, 2, 4, 10, 14}, {3, 5, 6, 12}, {7, 8, 11}, {9, 15}, {13}}","{{1, 3, 5, 7, 9}, {2, 4, 11, 13}, {6, 8, 15}, {10, 14}, {12}}",False,,,,False,FlipSYTNotFound
266624,"{{1, 3, 4, 8, 11}, {2, 5, 7, 12}, {6, 13, 14}, {9, 15}, {10}}","{{1, 3, 6, 10, 14}, {2, 7, 9, 15}, {4, 8, 13}, {5, 11}, {12}}",False,,,,False,FlipSYTNotFound
266630,"{{1, 5, 6, 9, 14}, {2, 7, 10, 12}, {3, 8, 11}, {4, 15}, {13}}","{{1, 3, 5, 8, 12}, {2, 4, 11, 13}, {6, 9, 14}, {7, 10}, {15}}",False,,,,False,FlipSYTNotFound
266663,"{{1, 3, 6, 10, 13}, {2, 7, 8, 14}, {4, 9, 11}, {5, 12}, {15}}","{{1, 4, 7, 9, 11}, {2, 5, 8, 12}, {3, 13, 14}, {6, 15}, {10}}",False,,,,False,FlipSYTNotFound
266685,"{{1, 3, 5, 6, 12}, {2, 7, 9, 10}, {4, 13, 15}, {8, 14}, {11}}","{{1, 2, 5, 8, 12}, {3, 6, 7, 14}, {4, 9, 13}, {10, 11}, {15}}",False,,,,False,FlipSYTNotFound
266702,"{{1, 3, 5, 8, 11}, {2, 4, 6, 9}, {7, 12, 13}, {10, 14}, {15}}","{{1, 4, 6, 12, 14}, {2, 7, 9, 15}, {3, 10, 13}, {5, 11}, {8}}",False,,,,False,FlipSYTNotFound
266732,"{{1, 3, 6, 10, 13}, {2, 5, 7, 14}, {4, 9, 11}, {8, 12}, {15}}","{{1, 4, 7, 8, 12}, {2, 5, 9, 11}, {3, 13, 14}, {6, 15}, {10}}",False,,,,False,FlipSYTNotFound
266825,"{{1, 2, 4, 10, 13}, {3, 6, 8, 14}, {5, 7, 11}, {9, 12}, {15}}","{{1, 4, 7, 9, 11}, {2, 5, 8, 13}, {3, 10, 15}, {6, 14}, {12}}",False,,,,False,FlipSYTNotFound
266837,"{{1, 4, 5, 7, 11}, {2, 6, 8, 9}, {3, 12, 13}, {10, 14}, {15}}","{{1, 4, 6, 10, 13}, {2, 7, 8, 14}, {3, 11, 12}, {5, 15}, {9}}",False,,,,False,FlipSYTNotFound
267041,"{{1, 3, 8, 9, 13}, {2, 6, 10, 14}, {4, 7, 11}, {5, 12}, {15}}","{{1, 4, 8, 9, 11}, {2, 5, 10, 12}, {3, 13, 14}, {6, 15}, {7}}",False,,,,False,FlipSYTNotFound
267065,"{{1, 4, 5, 8, 12}, {2, 6, 7, 10}, {3, 13, 15}, {9, 14}, {11}}","{{1, 2, 5, 10, 13}, {3, 6, 7, 14}, {4, 9, 12}, {8, 11}, {15}}",False,,,,False,FlipSYTNotFound
267258,"{{1, 5, 8, 9, 10}, {2, 7, 11, 12}, {3, 13, 14}, {4, 15}, {6}}","{{1, 3, 8, 9, 10}, {2, 5, 11, 12}, {4, 7, 13}, {6, 14}, {15}}",False,,,,False,FlipSYTNotFound
267305,"{{1, 2, 3, 6, 12}, {4, 5, 7, 10}, {8, 13, 15}, {9, 14}, {11}}","{{1, 2, 5, 11, 12}, {3, 6, 7, 15}, {4, 8, 14}, {9, 13}, {10}}",False,,,,False,FlipSYTNotFound
267432,"{{1, 4, 5, 9, 10}, {2, 6, 11, 12}, {3, 13, 14}, {7, 15}, {8}}","{{1, 3, 8, 12, 13}, {2, 5, 9, 14}, {4, 7, 10}, {6, 11}, {15}}",False,,,,False,FlipSYTNotFound
267555,"{{1, 2, 3, 7, 13}, {4, 8, 10, 14}, {5, 9, 11}, {6, 12}, {15}}","{{1, 4, 7, 10, 15}, {2, 5, 8, 11}, {3, 12, 14}, {6, 13}, {9}}",False,,,,False,FlipSYTNotFound
267629,"{{1, 2, 4, 8, 10}, {3, 7, 11, 12}, {5, 13, 14}, {6, 15}, {9}}","{{1, 3, 7, 10, 15}, {2, 5, 9, 13}, {4, 8, 11}, {6, 12}, {14}}",False,,,,False,FlipSYTNotFound
267701,"{{1, 4, 5, 8, 10}, {2, 6, 11, 12}, {3, 13, 14}, {7, 15}, {9}}","{{1, 3, 7, 12, 13}, {2, 5, 9, 14}, {4, 8, 10}, {6, 11}, {15}}",False,,,,False,FlipSYTNotFound
267710,"{{1, 2, 3, 6, 12}, {4, 5, 7, 9}, {8, 13, 15}, {10, 14}, {11}}","{{1, 2, 5, 11, 12}, {3, 6, 8, 15}, {4, 7, 14}, {9, 13}, {10}}",False,,,,False,FlipSYTNotFound
267745,"{{1, 3, 4, 6, 13}, {2, 7, 10, 14}, {5, 9, 11}, {8, 12}, {15}}","{{1, 4, 7, 8, 14}, {2, 5, 9, 11}, {3, 12, 13}, {6, 15}, {10}}",False,,,,False,FlipSYTNotFound
267752,"{{1, 4, 5, 6, 10}, {2, 7, 9, 11}, {3, 12, 13}, {8, 14}, {15}}","{{1, 4, 8, 12, 13}, {2, 7, 9, 14}, {3, 10, 11}, {5, 15}, {6}}",False,,,,False,FlipSYTNotFound
267773,"{{1, 4, 6, 8, 10}, {2, 5, 7, 11}, {3, 12, 13}, {9, 14}, {15}}","{{1, 4, 7, 11, 13}, {2, 8, 9, 14}, {3, 10, 12}, {5, 15}, {6}}",False,,,,False,FlipSYTNotFound
267850,"{{1, 4, 5, 6, 10}, {2, 7, 8, 11}, {3, 12, 13}, {9, 14}, {15}}","{{1, 4, 7, 12, 13}, {2, 8, 9, 14}, {3, 10, 11}, {5, 15}, {6}}",False,,,,False,FlipSYTNotFound
267970,"{{1, 2, 5, 9, 14}, {3, 4, 6, 12}, {7, 10, 11}, {8, 15}, {13}}","{{1, 3, 5, 6, 8}, {2, 4, 12, 13}, {7, 9, 15}, {10, 14}, {11}}",False,,,,False,FlipSYTNotFound
268085,"{{1, 2, 5, 10, 11}, {3, 4, 8, 12}, {6, 13, 15}, {7, 14}, {9}}","{{1, 2, 7, 9, 13}, {3, 6, 8, 15}, {4, 10, 12}, {5, 11}, {14}}",False,,,,False,FlipSYTNotFound
268201,"{{1, 4, 5, 10, 11}, {2, 6, 7, 12}, {3, 13, 15}, {8, 14}, {9}}","{{1, 2, 7, 10, 13}, {3, 6, 8, 14}, {4, 9, 12}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
268319,"{{1, 3, 5, 7, 14}, {2, 6, 9, 12}, {4, 10, 11}, {8, 15}, {13}}","{{1, 3, 5, 6, 8}, {2, 4, 12, 14}, {7, 10, 13}, {9, 11}, {15}}",False,,,,False,FlipSYTNotFound
268324,"{{1, 3, 6, 9, 13}, {2, 5, 7, 14}, {4, 10, 11}, {8, 12}, {15}}","{{1, 4, 6, 8, 12}, {2, 5, 9, 11}, {3, 13, 14}, {7, 15}, {10}}",False,,,,False,FlipSYTNotFound
268370,"{{1, 3, 5, 8, 14}, {2, 4, 6, 12}, {7, 10, 11}, {9, 15}, {13}}","{{1, 3, 5, 6, 7}, {2, 4, 12, 14}, {8, 9, 15}, {10, 13}, {11}}",False,,,,False,FlipSYTNotFound
268435,"{{1, 4, 5, 6, 9}, {2, 7, 10, 11}, {3, 12, 13}, {8, 14}, {15}}","{{1, 4, 8, 12, 13}, {2, 6, 9, 14}, {3, 10, 11}, {5, 15}, {7}}",False,,,,False,FlipSYTNotFound
268523,"{{1, 4, 5, 8, 9}, {2, 6, 11, 12}, {3, 13, 14}, {7, 15}, {10}}","{{1, 3, 6, 12, 13}, {2, 5, 9, 14}, {4, 8, 10}, {7, 11}, {15}}",False,,,,False,FlipSYTNotFound
268611,"{{1, 3, 4, 9, 11}, {2, 6, 10, 12}, {5, 13, 15}, {7, 14}, {8}}","{{1, 2, 8, 11, 14}, {3, 6, 9, 13}, {4, 7, 10}, {5, 12}, {15}}",False,,,,False,FlipSYTNotFound
268630,"{{1, 5, 8, 9, 11}, {2, 7, 10, 12}, {3, 13, 15}, {4, 14}, {6}}","{{1, 2, 8, 9, 10}, {3, 6, 11, 12}, {4, 7, 13}, {5, 14}, {15}}",False,,,,False,FlipSYTNotFound
268654,"{{1, 4, 5, 9, 11}, {2, 6, 10, 12}, {3, 13, 15}, {7, 14}, {8}}","{{1, 2, 8, 12, 13}, {3, 6, 9, 14}, {4, 7, 10}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
268663,"{{1, 2, 4, 7, 14}, {3, 5, 6, 12}, {8, 10, 11}, {9, 15}, {13}}","{{1, 3, 5, 6, 7}, {2, 4, 11, 13}, {8, 10, 15}, {9, 14}, {12}}",False,,,,False,FlipSYTNotFound
268668,"{{1, 4, 6, 7, 9}, {2, 5, 11, 12}, {3, 13, 14}, {8, 15}, {10}}","{{1, 3, 6, 11, 13}, {2, 5, 8, 14}, {4, 9, 10}, {7, 12}, {15}}",False,,,,False,FlipSYTNotFound
268688,"{{1, 3, 4, 6, 13}, {2, 8, 9, 14}, {5, 10, 11}, {7, 12}, {15}}","{{1, 4, 6, 9, 14}, {2, 5, 8, 11}, {3, 12, 13}, {7, 15}, {10}}",False,,,,False,FlipSYTNotFound
268712,"{{1, 3, 5, 7, 14}, {2, 6, 8, 12}, {4, 10, 11}, {9, 15}, {13}}","{{1, 3, 5, 6, 7}, {2, 4, 12, 14}, {8, 10, 13}, {9, 11}, {15}}",False,,,,False,FlipSYTNotFound
268737,"{{1, 2, 3, 4, 14}, {5, 6, 7, 12}, {8, 10, 11}, {9, 15}, {13}}","{{1, 3, 5, 6, 7}, {2, 4, 11, 15}, {8, 10, 14}, {9, 13}, {12}}",False,,,,False,FlipSYTNotFound
268858,"{{1, 2, 4, 9, 14}, {3, 6, 7, 12}, {5, 8, 11}, {10, 15}, {13}}","{{1, 3, 5, 6, 11}, {2, 4, 10, 13}, {7, 8, 15}, {9, 14}, {12}}",False,,,,False,FlipSYTNotFound
268874,"{{1, 4, 5, 6, 9}, {2, 7, 11, 12}, {3, 13, 14}, {8, 15}, {10}}","{{1, 3, 6, 12, 13}, {2, 5, 8, 14}, {4, 9, 11}, {7, 10}, {15}}",False,,,,False,FlipSYTNotFound
268877,"{{1, 3, 4, 6, 13}, {2, 7, 9, 14}, {5, 10, 11}, {8, 12}, {15}}","{{1, 4, 6, 8, 14}, {2, 5, 9, 11}, {3, 12, 13}, {7, 15}, {10}}",False,,,,False,FlipSYTNotFound
268938,"{{1, 3, 4, 6, 7}, {2, 9, 11, 12}, {5, 13, 14}, {8, 15}, {10}}","{{1, 3, 6, 8, 14}, {2, 5, 7, 13}, {4, 10, 11}, {9, 12}, {15}}",False,,,,False,FlipSYTNotFound
268946,"{{1, 4, 5, 8, 11}, {2, 6, 10, 12}, {3, 13, 15}, {7, 14}, {9}}","{{1, 2, 7, 12, 13}, {3, 6, 9, 14}, {4, 8, 10}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
268961,"{{1, 4, 6, 7, 8}, {2, 5, 11, 12}, {3, 13, 14}, {9, 15}, {10}}","{{1, 3, 6, 11, 13}, {2, 5, 7, 14}, {4, 9, 10}, {8, 12}, {15}}",False,,,,False,FlipSYTNotFound
268967,"{{1, 2, 4, 9, 14}, {3, 5, 6, 12}, {7, 8, 11}, {10, 15}, {13}}","{{1, 3, 5, 6, 9}, {2, 4, 11, 13}, {7, 8, 15}, {10, 14}, {12}}",False,,,,False,FlipSYTNotFound
269198,"{{1, 4, 5, 6, 8}, {2, 7, 11, 12}, {3, 13, 14}, {9, 15}, {10}}","{{1, 3, 6, 12, 13}, {2, 5, 7, 14}, {4, 9, 11}, {8, 10}, {15}}",False,,,,False,FlipSYTNotFound
269204,"{{1, 4, 5, 6, 7}, {2, 8, 11, 12}, {3, 13, 14}, {9, 15}, {10}}","{{1, 3, 6, 12, 13}, {2, 5, 7, 14}, {4, 8, 11}, {9, 10}, {15}}",False,,,,False,FlipSYTNotFound
269362,"{{1, 2, 4, 9, 13}, {3, 6, 8, 14}, {5, 7, 11}, {10, 12}, {15}}","{{1, 4, 6, 9, 11}, {2, 5, 8, 13}, {3, 10, 15}, {7, 14}, {12}}",False,,,,False,FlipSYTNotFound
269529,"{{1, 4, 5, 9, 10}, {2, 6, 7, 12}, {3, 13, 14}, {8, 15}, {11}}","{{1, 3, 5, 10, 13}, {2, 7, 8, 14}, {4, 9, 12}, {6, 11}, {15}}",False,,,,False,FlipSYTNotFound
269564,"{{1, 2, 5, 6, 7}, {3, 8, 9, 11}, {4, 12, 13}, {10, 14}, {15}}","{{1, 4, 6, 12, 15}, {2, 7, 8, 13}, {3, 10, 11}, {5, 14}, {9}}",False,,,,False,FlipSYTNotFound
269581,"{{1, 4, 5, 8, 11}, {2, 6, 9, 12}, {3, 13, 15}, {7, 14}, {10}}","{{1, 2, 6, 12, 13}, {3, 7, 9, 14}, {4, 8, 10}, {5, 11}, {15}}",False,,,,False,FlipSYTNotFound
269613,"{{1, 2, 4, 7, 14}, {3, 5, 6, 12}, {8, 9, 11}, {10, 15}, {13}}","{{1, 3, 5, 6, 8}, {2, 4, 11, 13}, {7, 10, 15}, {9, 14}, {12}}",False,,,,False,FlipSYTNotFound
269745,"{{1, 4, 5, 7, 10}, {2, 6, 8, 9}, {3, 12, 13}, {11, 14}, {15}}","{{1, 4, 5, 10, 13}, {2, 7, 8, 14}, {3, 11, 12}, {6, 15}, {9}}",False,,,,False,FlipSYTNotFound
269767,"{{1, 3, 6, 8, 11}, {2, 5, 7, 12}, {4, 13, 15}, {9, 14}, {10}}","{{1, 2, 6, 11, 12}, {3, 7, 9, 14}, {4, 8, 13}, {5, 10}, {15}}",False,,,,False,FlipSYTNotFound
269780,"{{1, 3, 4, 8, 10}, {2, 7, 9, 12}, {5, 13, 14}, {6, 15}, {11}}","{{1, 3, 5, 10, 14}, {2, 7, 9, 13}, {4, 8, 11}, {6, 12}, {15}}",False,,,,False,FlipSYTNotFound
269820,"{{1, 4, 5, 8, 10}, {2, 6, 9, 12}, {3, 13, 14}, {7, 15}, {11}}","{{1, 3, 5, 12, 13}, {2, 7, 9, 14}, {4, 8, 10}, {6, 11}, {15}}",False,,,,False,FlipSYTNotFound
269949,"{{1, 2, 4, 10, 14}, {3, 5, 6, 12}, {7, 8, 9}, {11, 15}, {13}}","{{1, 3, 5, 8, 9}, {2, 4, 11, 13}, {6, 7, 15}, {10, 14}, {12}}",False,,,,False,FlipSYTNotFound
269997,"{{1, 4, 6, 7, 10}, {2, 5, 9, 12}, {3, 13, 14}, {8, 15}, {11}}","{{1, 3, 5, 11, 13}, {2, 7, 8, 14}, {4, 9, 10}, {6, 12}, {15}}",False,,,,False,FlipSYTNotFound
270115,"{{1, 2, 4, 10, 13}, {3, 6, 8, 14}, {5, 7, 9}, {11, 12}, {15}}","{{1, 4, 5, 9, 11}, {2, 6, 7, 13}, {3, 10, 15}, {8, 14}, {12}}",False,,,,False,FlipSYTNotFound
270228,"{{1, 2, 6, 9, 13}, {3, 4, 8, 14}, {5, 7, 10}, {11, 12}, {15}}","{{1, 4, 5, 9, 11}, {2, 6, 8, 13}, {3, 12, 15}, {7, 14}, {10}}",False,,,,False,FlipSYTNotFound
270234,"{{1, 2, 5, 10, 13}, {3, 4, 7, 14}, {6, 8, 9}, {11, 12}, {15}}","{{1, 4, 5, 8, 10}, {2, 6, 7, 13}, {3, 12, 15}, {9, 14}, {11}}",False,,,,False,FlipSYTNotFound
270281,"{{1, 2, 4, 9, 13}, {3, 6, 8, 14}, {5, 7, 10}, {11, 12}, {15}}","{{1, 4, 5, 9, 11}, {2, 6, 8, 13}, {3, 10, 15}, {7, 14}, {12}}",False,,,,False,FlipSYTNotFound
270306,"{{1, 5, 8, 9, 10}, {2, 7, 11, 12}, {3, 13, 15}, {4, 14}, {6}}","{{1, 2, 8, 9, 10}, {3, 5, 11, 12}, {4, 7, 13}, {6, 14}, {15}}",False,,,,False,FlipSYTNotFound
270333,"{{1, 2, 3, 6, 10}, {4, 5, 8, 12}, {7, 13, 14}, {9, 15}, {11}}","{{1, 3, 5, 12, 15}, {2, 7, 9, 14}, {4, 8, 11}, {6, 10}, {13}}",False,,,,False,FlipSYTNotFound
270555,"{{1, 4, 5, 9, 10}, {2, 6, 11, 12}, {3, 13, 15}, {7, 14}, {8}}","{{1, 2, 8, 12, 13}, {3, 5, 9, 14}, {4, 7, 10}, {6, 11}, {15}}",False,,,,False,FlipSYTNotFound
270669,"{{1, 2, 4, 7, 14}, {3, 5, 6, 12}, {8, 9, 10}, {11, 15}, {13}}","{{1, 3, 5, 7, 8}, {2, 4, 11, 13}, {6, 10, 15}, {9, 14}, {12}}",False,,,,False,FlipSYTNotFound
270728,"{{1, 4, 5, 8, 9}, {2, 6, 10, 12}, {3, 13, 14}, {7, 15}, {11}}","{{1, 3, 5, 12, 13}, {2, 6, 9, 14}, {4, 8, 10}, {7, 11}, {15}}",False,,,,False,FlipSYTNotFound
270801,"{{1, 3, 5, 7, 9}, {2, 4, 6, 8}, {10, 12, 13}, {11, 14}, {15}}","{{1, 4, 5, 12, 14}, {2, 6, 10, 15}, {3, 8, 13}, {7, 11}, {9}}",False,,,,False,FlipSYTNotFound
270936,"{{1, 3, 5, 6, 7}, {2, 4, 8, 9}, {10, 12, 13}, {11, 14}, {15}}","{{1, 4, 5, 12, 14}, {2, 6, 11, 15}, {3, 8, 13}, {7, 10}, {9}}",False,,,,False,FlipSYTNotFound
271018,"{{1, 4, 5, 8, 10}, {2, 6, 11, 12}, {3, 13, 15}, {7, 14}, {9}}","{{1, 2, 7, 12, 13}, {3, 5, 9, 14}, {4, 8, 10}, {6, 11}, {15}}",False,,,,False,FlipSYTNotFound
271035,"{{1, 3, 9, 11, 12}, {2, 5, 10, 14}, {4, 7, 13}, {6, 8}, {15}}","{{1, 3, 6, 8, 10}, {2, 5, 9, 12}, {4, 11, 14}, {7, 15}, {13}}",False,,,,False,FlipSYTNotFound
271059,"{{1, 3, 9, 11, 12}, {2, 5, 10, 14}, {4, 6, 13}, {7, 8}, {15}}","{{1, 3, 6, 8, 9}, {2, 5, 10, 12}, {4, 11, 14}, {7, 15}, {13}}",False,,,,False,FlipSYTNotFound
271097,"{{1, 3, 8, 11, 12}, {2, 5, 10, 14}, {4, 6, 13}, {7, 9}, {15}}","{{1, 3, 6, 7, 9}, {2, 5, 10, 12}, {4, 11, 14}, {8, 15}, {13}}",False,,,,False,FlipSYTNotFound
271128,"{{1, 4, 9, 11, 12}, {2, 6, 10, 14}, {3, 7, 13}, {5, 8}, {15}}","{{1, 3, 6, 8, 11}, {2, 5, 9, 13}, {4, 10, 14}, {7, 15}, {12}}",False,,,,False,FlipSYTNotFound
271136,"{{1, 4, 6, 7, 10}, {2, 5, 11, 12}, {3, 13, 15}, {8, 14}, {9}}","{{1, 2, 7, 11, 13}, {3, 5, 8, 14}, {4, 9, 10}, {6, 12}, {15}}",False,,,,False,FlipSYTNotFound
271146,"{{1, 4, 6, 7, 8}, {2, 5, 10, 12}, {3, 13, 14}, {9, 15}, {11}}","{{1, 3, 5, 11, 13}, {2, 6, 7, 14}, {4, 9, 10}, {8, 12}, {15}}",False,,,,False,FlipSYTNotFound
271151,"{{1, 3, 8, 11, 12}, {2, 5, 10, 14}, {4, 7, 13}, {6, 9}, {15}}","{{1, 3, 6, 7, 10}, {2, 5, 9, 12}, {4, 11, 14}, {8, 15}, {13}}",False,,,,False,FlipSYTNotFound
271154,"{{1, 3, 7, 11, 12}, {2, 5, 10, 14}, {4, 8, 13}, {6, 9}, {15}}","{{1, 3, 6, 7, 10}, {2, 5, 8, 12}, {4, 11, 14}, {9, 15}, {13}}",False,,,,False,FlipSYTNotFound
271180,"{{1, 2, 4, 11, 12}, {3, 6, 10, 14}, {5, 8, 13}, {7, 9}, {15}}","{{1, 3, 6, 7, 9}, {2, 5, 8, 11}, {4, 13, 15}, {10, 14}, {12}}",False,,,,False,FlipSYTNotFound
271186,"{{1, 3, 5, 11, 12}, {2, 6, 10, 14}, {4, 8, 13}, {7, 9}, {15}}","{{1, 3, 6, 7, 9}, {2, 5, 8, 12}, {4, 13, 14}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
271205,"{{1, 3, 6, 11, 12}, {2, 5, 10, 14}, {4, 8, 13}, {7, 9}, {15}}","{{1, 3, 6, 7, 9}, {2, 5, 8, 12}, {4, 11, 14}, {10, 15}, {13}}",False,,,,False,FlipSYTNotFound
271222,"{{1, 4, 5, 6, 8}, {2, 7, 10, 12}, {3, 13, 14}, {9, 15}, {11}}","{{1, 3, 5, 12, 13}, {2, 6, 7, 14}, {4, 9, 11}, {8, 10}, {15}}",False,,,,False,FlipSYTNotFound
271321,"{{1, 3, 7, 11, 12}, {2, 5, 10, 14}, {4, 6, 13}, {8, 9}, {15}}","{{1, 3, 6, 7, 8}, {2, 5, 10, 12}, {4, 11, 14}, {9, 15}, {13}}",False,,,,False,FlipSYTNotFound
271329,"{{1, 3, 6, 11, 12}, {2, 5, 10, 14}, {4, 7, 13}, {8, 9}, {15}}","{{1, 3, 6, 7, 8}, {2, 5, 9, 12}, {4, 11, 14}, {10, 15}, {13}}",False,,,,False,FlipSYTNotFound
271351,"{{1, 2, 4, 11, 12}, {3, 5, 10, 14}, {6, 7, 13}, {8, 9}, {15}}","{{1, 3, 6, 7, 8}, {2, 5, 9, 10}, {4, 13, 15}, {11, 14}, {12}}",False,,,,False,FlipSYTNotFound
271366,"{{1, 4, 5, 6, 7}, {2, 8, 10, 12}, {3, 13, 14}, {9, 15}, {11}}","{{1, 3, 5, 12, 13}, {2, 6, 7, 14}, {4, 8, 11}, {9, 10}, {15}}",False,,,,False,FlipSYTNotFound
271436,"{{1, 3, 6, 11, 12}, {2, 5, 9, 14}, {4, 8, 13}, {7, 10}, {15}}","{{1, 3, 6, 8, 9}, {2, 5, 7, 12}, {4, 11, 14}, {10, 15}, {13}}",False,,,,False,FlipSYTNotFound
271502,"{{1, 3, 7, 11, 12}, {2, 5, 9, 14}, {4, 8, 13}, {6, 10}, {15}}","{{1, 3, 6, 8, 10}, {2, 5, 7, 12}, {4, 11, 14}, {9, 15}, {13}}",False,,,,False,FlipSYTNotFound
271596,"{{1, 3, 8, 11, 12}, {2, 4, 9, 14}, {5, 6, 13}, {7, 10}, {15}}","{{1, 3, 6, 9, 11}, {2, 5, 7, 10}, {4, 12, 14}, {8, 15}, {13}}",False,,,,False,FlipSYTNotFound
271708,"{{1, 3, 8, 11, 12}, {2, 5, 9, 14}, {4, 7, 13}, {6, 10}, {15}}","{{1, 3, 6, 9, 10}, {2, 5, 7, 12}, {4, 11, 14}, {8, 15}, {13}}",False,,,,False,FlipSYTNotFound
271823,"{{1, 4, 5, 8, 9}, {2, 6, 11, 12}, {3, 13, 15}, {7, 14}, {10}}","{{1, 2, 6, 12, 13}, {3, 5, 9, 14}, {4, 8, 10}, {7, 11}, {15}}",False,,,,False,FlipSYTNotFound
